whereFound,filePath,line,rawSrc,resolvedPublicPath,exists,caseMismatch,probableMatch,notes
"code","app/evenements/organiser/page.tsx",70,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/recpetion-mariage-tente-nomade-chateau-lastours-gaillac.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/recpetion-mariage-tente-nomade-chateau-lastours-gaillac.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/recpetion-mariage-tente-nomade-chateau-lastours-gaillac.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",81,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-de-reception-evenements-familials-professionnels.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-de-reception-evenements-familials-professionnels.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/salle-de-reception-evenements-familials-professionnels.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",81,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-de-reception-evenements-familials-professionnels.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-de-reception-evenements-familials-professionnels.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/salle-de-reception-evenements-familials-professionnels.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",92,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-seminaire-reunion-video-projecteur.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-seminaire-reunion-video-projecteur.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-seminaire-reunion-video-projecteur.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",92,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-seminaire-reunion-video-projecteur.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/salle-seminaire-reunion-video-projecteur.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-seminaire-reunion-video-projecteur.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",133,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/cours-de-yoga-plein-air.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/cours-de-yoga-plein-air.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/cours-de-yoga-plein-air.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",133,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/cours-de-yoga-plein-air.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/cours-de-yoga-plein-air.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/cours-de-yoga-plein-air.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",172,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",172,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/carte-de-menu-mariage-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",183,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/festival-de-jazz-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/festival-de-jazz-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/festival-de-jazz-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",183,"/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/festival-de-jazz-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/organiser-votre-evenement-ok-et-inclure-cta-pour-renvoyer-ver-vos-evenement/festival-de-jazz-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/festival-de-jazz-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","app/evenements/organiser/page.tsx",195,"/chateau-lastours-hero.jpg","/Users/danyvassily/dev /chateauxlastversion/public/chateau-lastours-hero.jpg",true,false,"",""
"code","app/evenements/organiser/page.tsx",195,"/chateau-lastours-hero.jpg","/Users/danyvassily/dev /chateauxlastversion/public/chateau-lastours-hero.jpg",true,false,"",""
"code","app/evenements/page.tsx",44,"/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",44,"/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",75,"/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",75,"/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",94,"/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",94,"/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",113,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",113,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",152,"/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",230,"/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/jeune-pianiste-dans-jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",299,"/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",299,"/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/pigeonnier-renove-domaine-viticole-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",318,"/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",318,"/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/soiree-partenaire-rugby-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",337,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/evenements/page.tsx",337,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/evenements/reservation/page.tsx",45,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/evenements/reservation/page.tsx",45,"/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/concert-musicale-sous-tente-nomade-gaillac-france.jpg",true,false,"",""
"code","app/faq/page.tsx",148,"/images/wines/wine-education-workshop.png","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/wine-education-workshop.png",true,false,"",""
"code","app/faq/page.tsx",148,"/images/wines/wine-education-workshop.png","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/wine-education-workshop.png",true,false,"",""
"code","app/gastronomie/page.tsx",15,"/images/gastronomy/repas-vins-lastours.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/gastronomy/repas-vins-lastours.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",27,"/images/events/verres-sur-tonneau-en-bois-blason-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/verres-sur-tonneau-en-bois-blason-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",40,"/images/wines/verre-de-vin-effervescent-methode-lastours-sur-table-decoree.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/verre-de-vin-effervescent-methode-lastours-sur-table-decoree.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",53,"/images/wines/bouteilles-effervescent-methode-rose-chateau-lastours-glacons.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/bouteilles-effervescent-methode-rose-chateau-lastours-glacons.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",108,"/images/gastronomy/repas-vins-lastours.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/gastronomy/repas-vins-lastours.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",108,"/images/gastronomy/repas-vins-lastours.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/gastronomy/repas-vins-lastours.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",283,"/images/wines/debouchage-avec-limonadier-bouteille-de-vin.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/debouchage-avec-limonadier-bouteille-de-vin.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",283,"/images/wines/debouchage-avec-limonadier-bouteille-de-vin.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/wines/debouchage-avec-limonadier-bouteille-de-vin.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",319,"/images/events/table-dressee-reception-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/table-dressee-reception-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/gastronomie/page.tsx",319,"/images/events/table-dressee-reception-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/events/table-dressee-reception-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",13,"/images/vineyard/jardins-a-la-francaise-lever-de-soleil.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/jardins-a-la-francaise-lever-de-soleil.jpeg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",31,"/images/vineyard/vignes-hiver-chapelle-saint-vincent-d-avens-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/vignes-hiver-chapelle-saint-vincent-d-avens-gaillac-france.jpeg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",45,"/images/vineyard/debourrement-bourgeon-vignes-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/debourrement-bourgeon-vignes-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",59,"/images/vineyard/travail-dans-la-vigne-palissage.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/travail-dans-la-vigne-palissage.jpg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",73,"/images/vineyard/grappe-de-raisins-en-veraison-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/grappe-de-raisins-en-veraison-chateau-lastours-gaillac-france.jpg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",87,"/images/vineyard/plantier-cepage-braucol-chateau-lastours-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/plantier-cepage-braucol-chateau-lastours-gaillac-france.jpeg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",101,"/images/vineyard/allee-de-vigne-grappe-de-raisins-mur-cepage-rouge.jpg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/allee-de-vigne-grappe-de-raisins-mur-cepage-rouge.jpg",true,false,"",""
"code","app/le-cycle-de-la-vigne/page.tsx",120,"/images/vineyard/jardins-a-la-francaise-lever-de-soleil.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/jardins-a-la-francaise-lever-de-soleil.jpeg",true,false,"",""
